gene_name,TC_M_43_1,TC_M_43_2,TC_F_21_1,ATC_M_43_2,ATC_M_43_1,ATC_F_21_3,ATC_F_21_4,ATC_F_21_1,ATC_F_21_2
MBTPS2,216.0,199.78,176.21,396.76,351.22,368.88,399.17,359.02,344.3
PRICKLE3,90.0,68.0,79.0,360.0,260.0,349.0,360.0,337.0,294.0
LTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXTL3,565.0,543.0,414.0,806.0,729.0,789.0,801.0,750.0,709.0
NR1H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL5,1810.0,1638.0,1437.0,3173.0,2943.0,3170.0,3484.0,2987.0,2884.0
ALOX5,155.0,166.0,169.0,90.0,70.0,41.0,48.0,25.0,31.0
KDM5D,3896.0,3905.0,0.0,1730.0,1491.0,0.0,0.0,0.0,0.0
CALCOCO1,1988.0,1863.0,2048.0,1622.0,1248.0,1180.0,1260.0,1115.0,1073.0
UBR7,400.49,393.0,363.0,1475.96,1250.0,1536.65,1656.0,1491.09,1396.0
MAP4K5,692.0,658.0,683.0,584.0,497.0,493.0,555.0,467.0,446.0
EHD3,161.0,171.0,116.0,58.0,53.0,45.0,51.0,57.0,48.0
PSMC4,823.0,817.0,837.0,1907.0,1651.0,1974.0,2126.0,2006.0,1828.0
MAN2B2,1421.0,1341.0,1724.0,808.0,763.0,1278.0,1414.0,1306.0,1211.0
SLC7A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SLC25A39,882.0,797.0,846.0,1538.0,1304.0,1757.0,1825.0,1597.0,1553.0
MVP,2930.47,2992.08,2600.81,4822.54,4143.7,4427.78,4485.21,4271.53,3852.04
NUB1,1432.0,1472.0,1500.0,2803.0,2368.0,2253.0,2431.0,2214.0,2076.0
PGM3,377.0,371.0,382.0,561.0,494.0,457.0,500.0,409.0,455.0
RWDD2A,90.0,50.0,69.0,168.0,136.0,152.0,135.0,112.0,129.0
CLK1,11171.0,11327.0,10155.0,2531.0,2299.0,2540.0,2720.0,2525.0,2387.0
POLR3B,157.0,191.0,186.0,322.0,280.0,511.0,512.0,491.0,394.0
ANGEL1,578.71,542.64,597.02,691.8,621.44,930.92,984.42,951.1,901.43
RNF14,254.0,226.0,220.0,807.0,707.0,880.0,955.0,843.0,808.0
DNASE1L1,429.0,550.0,394.0,246.0,228.0,253.0,259.0,212.0,226.0
DDX11,1394.1,1478.28,1526.85,2695.86,2383.55,3149.66,3121.25,3101.06,2866.35
HEBP1,106.0,124.0,116.0,407.0,298.0,344.0,437.0,413.0,342.0
GPRC5A,1.0,2.0,4.0,16.0,13.0,22.0,18.0,19.0,19.0
MAMLD1,87.0,74.0,26.0,185.0,155.0,147.0,156.0,156.0,152.0
CD6,8762.0,9156.0,7550.0,9810.0,8193.0,9642.0,9585.0,9056.0,8652.0
TACC3,1637.0,1727.0,1912.0,4861.0,4109.0,5462.0,5660.0,5259.0,4757.0
UFL1,739.0,711.0,804.0,1854.0,1610.0,1819.0,1955.0,1801.0,1684.0
POLA2,279.21,279.0,264.31,1287.65,1218.27,1560.8,1592.51,1642.09,1457.37
ZC3H3,593.0,643.0,535.0,2945.0,2429.0,1281.0,1347.0,1219.0,1137.0
CAPN1,1847.0,1807.0,1364.0,2650.0,2095.0,2141.0,2218.0,2090.0,1882.0
ACPP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH1,738.0,691.0,698.0,2643.0,2272.0,2669.0,2707.0,2488.0,2346.0
SLC30A9,609.0,610.0,576.0,1536.0,1350.0,1398.0,1563.0,1468.0,1244.0
MTMR11,16.0,16.0,12.0,208.0,173.0,133.0,153.0,148.0,113.0
COX15,400.08,361.6,368.0,997.1,803.91,1193.63,1124.86,1056.27,997.36
CCDC88C,9440.0,9725.0,9051.0,4397.0,3643.0,3744.0,3935.0,3709.0,3520.0
YAF2,1309.0,1332.0,1206.0,996.0,867.0,1020.0,969.0,998.0,932.0
ZMYND11,1321.0,1243.0,1053.0,1081.0,900.0,960.0,937.0,807.0,800.0
WAS,1308.0,1150.0,1203.0,1627.0,1443.0,1588.0,1630.0,1605.0,1457.0
DPEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BID,208.0,218.0,179.0,197.0,148.0,103.0,101.0,93.0,81.0
MATR3,7991.74,8075.99,8526.31,4751.1,4891.72,5174.33,5180.41,5641.81,5017.91
NPC1L1,2.0,2.0,4.0,13.0,6.0,10.0,7.0,6.0,10.0
XYLT2,507.0,578.0,473.0,1639.0,1303.0,908.0,961.0,923.0,788.0
RGPD5,2598.31,3317.06,2652.26,2557.67,2208.41,1240.45,987.05,2709.87,2463.11
STMN4,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
NUDCD3,1785.0,1974.0,1709.0,2698.0,2325.0,3019.0,3118.0,2867.0,2673.0
ISL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CHDH,42.0,35.0,11.0,69.0,62.0,25.0,26.0,12.0,14.0
IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CLCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLT8D1,296.0,284.0,225.0,687.0,534.0,711.0,663.0,616.0,583.0
ATP2C1,1088.0,999.0,1065.0,2727.0,2430.0,2830.0,2964.0,2745.0,2548.0
IGF1,1.0,1.0,0.0,42.0,58.0,42.0,42.0,24.0,47.0
SLC38A5,237.0,186.0,156.0,1070.0,929.0,1066.0,1084.0,1042.0,955.0
RALBP1,836.0,820.0,674.0,2318.0,1997.0,2547.0,2585.0,2389.0,2184.0
RUFY3,446.0,475.0,496.0,632.0,511.0,505.0,623.0,519.0,500.0
CNTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC11A1,13.0,13.0,29.0,9.0,3.0,3.0,0.0,5.0,2.0
WWTR1,34.0,20.0,9.0,32.0,32.0,30.0,16.0,21.0,29.0
AGPS,776.0,746.0,841.0,1406.0,1137.0,1531.0,1517.0,1447.0,1307.0
ZNF806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXorf56,292.0,277.0,234.0,488.95,350.86,501.94,440.93,432.81,451.97
ATP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC27,390.0,419.0,430.0,781.0,632.0,865.0,926.0,794.0,780.0
ZNF582,55.0,32.0,43.0,52.0,43.0,74.0,65.0,55.0,51.0
VSIG2,9.0,9.0,9.0,5.0,2.0,9.0,7.0,17.0,7.0
PHLDB1,73.0,78.0,43.0,104.0,109.0,120.0,106.0,118.0,80.0
MARCO,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP24A1,10.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0
PRDM11,332.0,353.0,256.0,62.0,53.0,57.0,49.0,55.0,64.0
SYT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CD74,4214.0,4099.0,4261.0,7345.0,6104.0,5308.0,5786.0,5195.0,4969.0
HGF,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0
ZRANB1,909.04,973.12,867.45,923.33,824.02,1001.38,1064.83,1019.85,849.89
NCDN,565.0,506.0,466.0,954.0,764.0,801.0,925.0,823.0,704.0
ADGRA2,3.0,2.0,4.0,12.0,25.0,44.0,40.0,45.0,27.0
CCT8L1P,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0
ZFP64,230.0,205.0,174.0,374.0,310.0,378.0,388.0,332.0,378.0
MNAT1,171.0,159.0,150.0,511.0,434.0,571.0,528.98,527.0,503.0
SAMD4A,86.0,112.0,96.0,392.0,354.0,384.0,416.0,408.0,359.0
RUNX3,6318.0,6526.0,3688.0,12424.0,10661.0,11145.0,11672.0,10725.0,10198.0
MRE11,721.0,722.0,720.0,1677.0,1544.0,1668.0,1766.0,1652.0,1615.0
PLEKHB1,453.0,485.0,493.0,166.0,142.0,160.0,155.0,158.0,114.0
SERPINB1,802.0,764.0,757.0,4573.0,3976.0,3319.0,3327.0,3103.0,2791.0
CYP3A43,0.0,0.0,1.0,6.0,2.0,1.0,3.0,2.0,0.0
SLC7A9,3.0,3.0,2.0,5.0,5.0,7.0,2.0,9.0,10.0
SPAST,542.0,516.0,499.0,1035.0,837.0,1170.0,1204.0,1066.0,970.0
NRXN3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
OSBPL5,510.0,576.0,342.0,182.0,128.0,159.0,166.0,145.0,131.0
AQR,1519.0,1500.0,1581.0,2119.0,1809.0,2082.0,2171.0,2134.0,1916.0
CPS1,9.0,14.0,9.0,156.0,111.0,156.0,145.0,147.0,154.0
C8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHL1,360.0,347.0,385.0,426.0,361.0,366.0,387.0,335.0,307.0
RTF2,825.0,797.0,851.0,1720.0,1496.0,1674.0,1776.18,1628.0,1487.0
GABRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP2,160.99,148.0,104.89,246.0,233.0,165.0,182.0,140.0,174.0
SLC45A4,355.0,364.0,277.0,573.0,415.0,463.0,411.0,455.0,420.0
RNF10,3288.0,3347.0,2745.0,4941.0,4397.0,4137.0,4481.0,4234.0,3933.0
ZNF839,419.0,454.0,427.0,580.0,491.0,670.0,683.0,592.0,563.0
ZDHHC6,620.0,640.0,670.0,1474.0,1251.0,1591.0,1860.0,1625.0,1517.0
GRAMD1B,322.0,402.0,216.0,4716.0,3920.0,2971.0,3012.0,2700.0,2532.0
RNH1,2059.0,2019.0,1978.0,2142.0,1839.0,2098.0,2053.0,2030.0,1910.0
NDUFS1,1128.14,1084.31,1086.12,2730.22,2448.24,2993.54,3244.34,2863.25,2746.0
RB1CC1,1643.0,1716.0,1642.0,1957.0,1630.0,1534.0,1805.0,1594.0,1422.0
ERP44,549.0,510.0,472.0,848.0,730.0,685.0,737.0,679.0,591.0
ALAS1,185.0,207.0,169.0,1519.0,1340.0,1554.0,1605.0,1463.0,1325.0
BIRC3,3026.0,2959.0,2976.0,8764.0,7644.0,6663.0,7008.0,6417.0,5832.0
AKAP11,2791.0,2602.0,2581.0,4321.0,3753.0,3844.0,3959.0,3759.0,3483.0
GLRX2,141.0,140.0,152.0,307.0,265.0,357.0,390.0,329.0,328.0
SNAPC1,53.21,93.22,79.87,271.51,231.93,250.55,247.89,280.68,183.03
DERA,129.0,127.0,140.0,449.0,346.0,557.0,548.0,516.0,513.0
STRAP,1095.0,1059.0,1171.0,2194.0,1875.0,2356.0,2451.0,2286.0,2089.0
ABCC2,84.0,93.0,86.0,71.0,62.0,62.0,81.0,77.0,55.0
DEF6,3085.0,3080.0,3204.0,2595.0,2122.0,3040.0,3200.0,2870.0,2626.0
PLEKHO1,1362.0,1319.0,945.0,979.0,803.0,515.0,489.0,479.0,421.0
GCLM,372.0,358.0,196.0,1046.0,961.0,745.0,775.0,754.0,657.0
UBR2,2279.0,2421.0,2369.0,3270.0,2897.0,2866.0,3026.0,2741.0,2523.0
EHD2,7.0,7.0,4.0,73.0,69.0,145.0,95.0,114.0,106.0
DEPDC1,4.0,3.0,3.0,760.4,699.97,935.93,934.56,828.5,829.56
CCDC28A,201.0,211.0,232.0,647.0,591.0,596.0,632.0,544.0,571.0
RRAGD,114.0,87.0,111.0,395.0,327.0,404.0,364.0,392.0,383.0
HSF2,442.0,480.0,653.0,508.0,510.0,587.0,587.0,594.0,554.0
PHF20,2026.0,2112.0,2022.0,2486.0,2150.0,2598.0,2648.0,2527.0,2400.0
HSD17B6,5.0,5.0,5.0,81.0,64.0,89.0,81.0,78.0,68.0
NR1H3,28.0,22.0,32.0,118.0,100.0,151.0,194.0,182.0,123.0
TYMP,213.51,225.13,172.58,2230.34,1895.58,1587.76,1571.59,1581.67,1375.52
NCAPH2,1198.0,1184.0,1125.0,2465.0,2194.0,2805.0,2854.0,2715.0,2494.0
TOMM34,170.0,140.0,169.0,1157.0,1025.0,1182.0,1234.0,1235.0,1103.0
SEC63,1199.0,1207.83,1256.57,2285.83,2051.54,1945.0,2346.91,2052.87,2045.93
KPNA6,2086.17,2066.05,1987.36,3959.93,3406.36,3782.28,3973.05,3866.63,3559.21
VIM,24367.0,23340.0,10041.0,12861.0,10791.0,4691.0,4955.0,4703.0,4270.0
RTEL1-TNFRSF6B,609.0,666.54,505.39,453.23,430.89,430.55,427.05,496.42,556.01
FAS,432.0,403.0,394.0,3328.0,2924.0,2439.0,2581.0,2289.0,2124.0
RNASET2,2130.0,2045.59,1347.0,768.0,588.0,722.0,682.0,659.96,681.0
CD44,14675.0,14501.0,9743.0,10459.0,8877.0,7219.0,7797.0,7236.0,6746.0
KCNG1,4.0,1.0,1.0,96.0,80.0,31.0,39.0,36.0,35.0
AGPAT4,392.0,399.0,212.0,416.0,372.0,366.0,353.0,345.0,283.0
SLAMF7,597.0,555.0,200.0,967.0,858.0,1446.0,1594.0,1371.0,1301.0
BTN3A1,3840.77,3953.09,4881.2,1800.18,1531.25,1810.36,1963.85,1839.3,1644.92
MIPEP,191.0,142.0,93.0,263.0,211.0,271.0,298.0,263.0,231.0
PRKCH,6868.0,6738.0,6003.0,4490.0,3864.0,3869.0,4020.0,3870.0,3545.0
INSRR,1.0,3.0,0.0,20.0,31.0,15.0,11.0,15.0,10.0
IFNGR1,774.0,652.0,598.0,1382.0,1212.0,1272.0,1406.0,1315.0,1226.0
B4GALT7,408.0,436.0,398.0,278.0,244.0,308.0,320.0,311.0,283.0
SH2D2A,999.0,969.0,550.0,4751.0,4024.0,4225.0,4274.0,4159.0,3892.0
VRK2,250.0,218.0,253.0,560.0,514.0,469.0,541.0,450.0,463.0
TNFRSF1B,2506.0,2307.0,1297.0,4567.0,3915.0,3266.0,3279.0,3121.0,2852.0
VEZT,510.0,525.0,630.0,1249.0,1174.0,1355.0,1531.0,1406.0,1422.0
POU2F2,1046.0,958.0,917.0,3025.0,2440.0,2205.0,2416.0,2226.0,2159.0
BRD9,2436.95,2566.22,1908.86,1702.16,1441.99,1638.5,1816.66,1644.68,1512.39
SNX1,1869.0,1933.0,2332.0,3152.0,2730.0,2927.0,3092.0,2875.0,2709.0
TBPL1,237.0,241.0,229.0,398.0,317.0,393.0,370.0,355.0,354.0
ARNTL2,9.0,10.0,9.0,746.0,637.0,693.0,731.0,690.0,665.0
BCLAF1,9726.0,9597.69,8416.68,5117.73,4420.24,5126.37,5684.22,5120.55,4616.0
SLC39A9,768.0,683.0,692.0,4051.0,3522.0,4134.0,4426.0,3875.0,3673.0
ANK1,625.0,542.0,136.0,1028.0,919.0,454.0,447.0,429.0,344.0
IBSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFB1M,113.0,130.0,140.0,447.0,401.0,382.0,428.0,421.0,396.0
RABEP1,995.0,1064.0,1175.0,1887.0,1631.0,1768.0,1803.0,1672.0,1476.0
HMGB3,74.0,37.0,52.0,391.0,365.0,451.0,541.0,510.0,457.0
NUP160,1163.0,1133.0,1482.0,2920.0,2497.0,3204.0,3430.0,3039.0,2882.0
BAK1,509.1,538.44,411.82,1515.76,1365.78,1632.46,1529.97,1417.38,1312.18
MUSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF2,2626.0,2335.0,1067.0,1038.0,938.0,499.0,575.0,489.0,439.0
GRN,385.0,320.0,298.0,1287.0,1165.0,1079.0,1138.0,1036.0,950.0
FAM13B,1457.0,1411.0,1442.0,838.0,692.0,902.0,921.0,888.0,846.0
ARHGAP31,412.0,428.0,265.0,1173.0,1036.0,732.0,786.0,710.0,711.0
CENPQ,31.0,22.0,26.0,259.0,228.0,216.0,274.0,250.0,208.0
SARS,1208.0,1290.0,1365.0,8665.0,7469.0,9157.0,9628.0,8638.0,8036.0
RANBP3,1218.0,1237.0,1184.0,1852.0,1568.0,1980.0,2131.0,1953.0,1783.0
ARID4A,1354.0,1336.0,1242.0,1229.0,1101.0,1110.0,1184.0,1162.0,1016.0
EIPR1,347.0,377.0,315.0,689.0,566.0,684.0,629.0,603.0,633.0
PNPLA6,1561.0,1528.0,1286.0,3508.0,2878.97,2855.91,2741.48,2741.0,2496.0
IFT88,194.0,160.0,159.0,170.0,126.0,152.0,155.0,141.0,146.0
ALG1,190.95,166.81,202.63,292.62,248.75,332.0,369.83,345.56,297.58
ZCCHC8,898.0,917.0,850.0,1684.0,1391.0,1702.0,1768.0,1738.0,1622.0
ABCF2,503.69,553.97,414.79,1190.66,884.47,1026.05,1120.1,1124.76,939.2
CHPF2,1261.99,1256.0,1083.0,2008.0,1553.0,1444.0,1400.0,1353.0,1307.75
LRRC7,18.0,22.0,100.0,0.0,0.0,13.0,13.0,19.0,18.0
FUT8,534.0,539.0,637.0,1033.0,930.0,1256.0,1357.0,1189.0,1197.0
UBA6,1011.0,1062.0,999.0,3015.0,2621.0,2583.0,2792.0,2707.0,2407.0
GAB2,173.0,200.0,210.0,2943.0,2444.0,2870.0,3191.0,2943.0,2711.0
ATP6V0A1,247.0,249.0,238.0,671.0,502.0,581.25,565.0,590.0,546.0
PIAS1,2176.0,2149.0,2006.0,1774.0,1571.0,1569.0,1900.0,1550.0,1508.0
SLC4A7,1905.0,1931.0,1367.0,1851.0,1588.0,1687.0,1781.0,1609.0,1472.0
APBA2,1930.0,2038.0,2221.0,349.0,314.0,282.0,295.0,256.0,267.0
MAP2K3,746.0,742.0,483.0,2575.0,2130.0,2531.0,2687.0,2518.0,2445.0
EFCAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,5786.0,5125.0,6565.0,5780.0,4536.0,4550.0,4707.0,4099.0,4129.0
ASTE1,287.0,349.0,279.0,271.0,204.0,234.0,289.0,250.0,227.0
RNF19A,3051.0,3124.0,2615.0,13240.0,11586.0,5742.0,6173.0,5924.0,5360.0
PEX3,141.13,153.9,134.0,492.63,430.0,362.75,470.87,401.92,374.77
GABARAPL2,648.0,589.0,605.0,940.0,795.0,832.0,801.0,774.0,654.0
MYOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3YL1,974.0,897.0,951.0,749.0,646.0,625.0,708.0,648.0,649.0
FAM136A,421.0,423.0,506.0,1417.0,1275.0,1530.0,1494.0,1492.0,1275.0
VCL,1849.0,1952.0,1009.0,1056.0,939.0,707.0,712.0,660.0,571.0
DEPDC1B,16.0,7.0,13.0,809.0,723.0,921.0,890.0,913.0,845.0
DAPK2,79.0,63.0,16.0,70.0,68.0,75.0,94.0,80.0,62.0
NSMAF,748.0,801.0,737.0,1532.0,1324.0,1670.0,1731.0,1597.0,1435.0
ADSS,832.0,838.0,825.0,1382.0,1190.0,1396.0,1487.0,1374.98,1249.0
STAP1,22.0,19.0,87.0,169.0,117.0,382.0,382.0,350.0,336.0
TIMP2,161.0,157.41,197.62,196.0,158.0,113.0,122.0,116.0,111.91
RFC1,1360.0,1361.0,1346.0,5207.0,4484.0,5274.0,5840.0,5139.0,4843.0
TBC1D23,409.0,469.0,462.0,809.0,637.0,671.0,687.0,683.0,598.0
CUL3,1259.0,1323.0,1312.0,1905.0,1642.0,1929.0,1999.0,1878.0,1707.0
MYOM2,166.0,147.0,17.0,97.0,88.0,130.0,135.0,115.0,131.0
OTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP46A1,6.0,15.0,6.0,8.0,10.0,10.0,3.0,8.0,10.0
AC118549.1,1218.0,1180.0,1356.0,1333.0,1108.0,1400.0,1650.0,1323.0,1395.0
SLC18A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP2,18.0,51.0,11.0,61.0,54.0,44.0,27.0,30.0,37.0
CASR,2.0,4.0,1.0,12.0,17.0,9.0,14.0,10.0,16.0
TUBG2,206.17,216.84,151.62,213.38,182.85,146.78,156.97,163.4,159.83
RPL26L1,74.91,77.47,67.84,262.6,179.63,231.73,283.44,235.64,232.92
FLT4,156.0,165.0,199.0,46.0,32.0,46.0,46.0,55.0,42.0
NSUN2,1018.0,968.0,1016.0,2425.0,2012.0,2476.0,2592.0,2382.0,2264.0
FBXO42,932.0,929.0,991.0,1119.0,950.0,1062.0,1077.0,990.0,929.0
MFAP3,250.0,228.0,226.43,482.55,431.0,376.0,434.0,390.0,334.0
MRI1,494.63,567.78,517.55,842.87,679.24,910.81,985.9,913.97,843.26
METTL1,79.0,94.0,85.0,168.0,143.0,194.0,167.0,188.0,160.0
HOXC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGA,232.0,200.0,251.0,696.0,549.0,614.0,629.0,545.0,536.0
PI4K2B,404.0,408.69,349.95,1512.68,1297.16,1353.17,1364.89,1306.23,1181.09
BOD1L1,3067.0,3063.0,3220.0,4217.0,3679.0,3775.0,4054.0,3616.0,3493.0
MAT2B,1370.0,1192.0,1232.0,3355.0,2931.0,2785.0,2841.0,2742.0,2515.0
TLL1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
EDC4,2233.01,2230.05,2164.26,2841.31,2414.22,2745.62,2898.5,2696.92,2505.6
TRIO,911.0,887.0,205.0,539.0,496.0,381.0,444.0,428.0,389.0
VCAN,30.0,28.0,50.0,7.0,5.0,6.0,10.0,11.0,10.0
CLEC16A,1085.0,1165.0,1208.0,1943.0,1735.0,1718.0,1791.0,1638.0,1593.0
MSR1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH1,7.0,8.0,3.0,160.0,170.0,328.0,354.0,362.0,287.0
MTREX,1300.0,1255.0,1346.0,2185.0,1810.0,1997.0,2191.0,2003.0,1882.0
DNAH5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE16,355.0,315.0,396.0,538.0,443.0,476.0,558.0,433.0,482.0
RIPOR1,574.0,587.0,499.0,1418.0,1244.0,783.0,811.0,693.0,701.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAI14,13.0,20.0,6.0,24.0,20.0,10.0,15.0,7.0,12.0
SOX30,8.0,8.0,0.0,66.0,67.0,13.0,11.0,4.0,6.0
PNKP,1240.0,1215.0,932.0,786.0,667.0,816.0,839.0,764.0,725.0
BEST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHLPP2,516.0,593.0,480.0,988.0,855.0,910.0,1033.0,917.0,785.0
SPDL1,63.0,59.0,175.0,764.0,622.0,1101.0,1143.0,1054.0,997.0
STAU2,564.58,560.09,542.02,952.0,904.09,977.01,1045.97,948.71,838.32
PQLC2,48.0,44.0,35.0,219.0,222.0,172.0,205.0,153.0,158.0
CTNS,95.0,139.0,138.0,357.0,315.0,237.0,259.0,253.0,212.0
RTN4R,48.0,6.0,15.0,33.0,27.0,48.0,34.0,27.0,35.0
PHF23,226.0,216.0,170.0,608.0,483.0,554.0,615.0,592.0,488.0
CDH10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP4A,4435.0,4444.0,4795.0,2345.0,1990.0,2066.0,2285.0,2159.0,1971.0
RAB27B,107.0,112.0,98.0,17.0,11.0,4.0,14.0,11.0,9.0
PSMA4,701.0,717.0,880.0,2700.0,2274.0,2439.0,2498.0,2381.0,2125.0
MYO16,13.0,31.0,32.0,0.0,1.0,2.0,0.0,0.0,1.0
LSG1,913.0,944.0,788.0,1417.0,1254.0,1311.0,1350.0,1308.0,1185.0
PARP3,169.0,137.0,169.0,557.0,490.0,602.0,641.0,564.0,552.0
TNC,0.0,0.0,0.0,93.0,83.0,92.0,78.0,70.0,60.0
THAP3,122.0,127.0,115.0,402.0,330.0,417.97,425.0,415.0,352.0
RIPOR3,8.0,6.0,12.0,9.0,11.0,10.0,7.0,15.0,7.0
TDP1,725.0,680.0,740.0,2063.0,1857.0,2141.0,2323.0,2024.0,1869.0
AIFM2,127.0,88.0,143.0,283.0,250.0,272.0,259.0,245.0,237.0
C2orf83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA7,38.0,52.0,44.0,89.0,49.0,83.0,104.0,106.0,81.0
MED17,1605.0,1592.0,1362.36,1113.42,1012.4,1019.28,1102.45,953.43,896.6
RETSAT,392.0,374.0,335.0,830.0,741.0,1010.0,1064.0,967.0,886.0
CAPG,327.0,334.0,200.0,590.0,494.0,890.0,934.0,822.0,754.0
AP2S1,292.0,227.0,251.0,571.0,460.0,576.0,599.0,490.0,520.0
USH2A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZPBP,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
TG,32.0,30.0,45.0,174.0,104.0,83.0,62.0,77.0,53.0
ADAM28,41.0,64.0,46.0,8.0,7.0,5.0,6.0,5.0,4.0
BARX2,0.0,1.0,1.0,95.0,85.0,132.0,135.0,136.0,116.0
DCUN1D1,882.0,784.0,765.0,1378.0,1155.0,1176.0,1258.0,1243.0,1082.0
JADE2,4658.0,4662.0,4308.0,3552.0,3085.0,3550.0,3636.0,3477.0,3126.0
ZIC2,0.0,0.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0
LCP2,4916.0,5038.0,5074.0,4075.0,3745.0,3312.0,3572.0,3376.0,3074.0
TRIT1,143.0,157.0,164.0,536.0,468.0,627.0,625.0,613.0,572.0
ADRB1,7.0,9.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
GUCA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL7,339.0,325.0,383.0,1340.0,1073.0,1076.0,1153.0,1081.0,1019.0
CTNNA1,342.0,314.0,191.0,2107.0,1772.0,1793.0,1872.0,1686.0,1492.0
PHKA2,967.0,1096.0,981.0,1214.0,1015.0,1291.0,1369.0,1223.0,1134.0
CNTLN,11.0,8.0,3.0,43.0,20.0,15.0,12.0,16.0,11.0
EPHA3,0.0,0.0,0.0,18.0,13.0,3.0,5.0,3.0,2.0
HSPA5,6967.95,6806.0,4750.0,14948.0,12843.0,10232.0,10823.95,9943.0,9206.0
DSG2,5.0,4.0,9.0,87.0,69.0,239.0,203.0,158.0,162.0
GEMIN8,111.0,146.0,128.0,192.0,179.0,168.0,193.0,184.0,165.0
OFD1,1721.0,1629.0,1710.0,1892.0,1685.0,1751.0,2020.0,1778.0,1870.0
GPM6B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
MAGEC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREX2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
WDR37,1113.0,1077.0,1019.0,800.0,752.0,780.0,841.0,760.0,765.0
YTHDC2,1360.0,1347.0,1650.0,1328.0,1206.0,1516.0,1580.0,1521.0,1343.0
CTPS2,172.0,174.0,159.0,375.0,334.0,368.0,397.0,386.0,376.0
ATP6V1H,483.0,482.0,413.0,718.0,620.0,640.0,704.0,648.0,592.0
POLR2B,1857.0,1713.0,1819.0,4434.0,3886.0,4308.0,4800.0,4312.0,3684.0
FAM214A,1796.0,1947.0,1818.0,1086.0,983.0,1115.0,1160.0,1043.0,1056.0
ARAP2,2599.0,2514.0,2131.0,5001.0,4131.0,3791.0,3971.0,3624.0,3322.0
TPR,4167.28,4302.0,4559.0,7810.0,6878.0,7452.5,8089.0,7343.0,6987.0
CP,0.0,1.0,2.0,0.0,0.74,0.0,0.0,0.0,0.0
